,Date,ASIN,Product Name,Current Inventory,Updated Current Inventory,Daily_Run_Rate,Date of OOS,Expected Date to be in Air,Days of inventory,Inventory Status,Total Upcoming Shipment,Days_To_Target,Expected_Usage,Total_Available,Required Projected Inventory,Buffer_Stock,Required_Shipment_with_buffer_stock
1878,2024-12-24,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,5801.0,24.0,17-12-2025,27-11-2025,302,Sufficient Inventory,7265,30,720.0,7265,-6545.0,360.0,-6185.0
1879,2024-12-25,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,5862.0,23.0,30-12-2025,10-12-2025,315,Sufficient Inventory,7265,30,690.0,7265,-6575.0,345.0,-6230.0
1880,2024-12-26,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,5740.0,25.0,05-12-2025,15-11-2025,290,Sufficient Inventory,7265,30,750.0,7265,-6515.0,375.0,-6140.0
1881,2024-12-27,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,5618.0,27.0,14-11-2025,25-10-2025,269,Sufficient Inventory,7265,30,810.0,7265,-6455.0,405.0,-6050.0
1882,2024-12-28,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,5618.0,27.0,14-11-2025,25-10-2025,269,Sufficient Inventory,7265,30,810.0,7265,-6455.0,405.0,-6050.0
1883,2024-12-29,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,5374.0,31.0,10-10-2025,20-09-2025,234,Sufficient Inventory,7265,30,930.0,7265,-6335.0,465.0,-5870.0
1884,2024-12-30,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,5069.0,36.0,07-09-2025,18-08-2025,201,Sufficient Inventory,7265,30,1080.0,7265,-6185.0,540.0,-5645.0
1885,2024-12-31,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,5008.0,37.0,02-09-2025,13-08-2025,196,Sufficient Inventory,7265,30,1110.0,7265,-6155.0,555.0,-5600.0
1886,2025-01-01,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,5069.0,36.0,07-09-2025,18-08-2025,201,Sufficient Inventory,7265,30,1080.0,7265,-6185.0,540.0,-5645.0
1887,2025-01-02,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,4886.0,39.0,23-08-2025,03-08-2025,186,Sufficient Inventory,7265,30,1170.0,7265,-6095.0,585.0,-5510.0
1888,2025-01-03,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,4886.0,39.0,23-08-2025,03-08-2025,186,Sufficient Inventory,7265,30,1170.0,7265,-6095.0,585.0,-5510.0
1889,2025-01-04,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,4947.0,38.0,28-08-2025,08-08-2025,191,Sufficient Inventory,7265,30,1140.0,7265,-6125.0,570.0,-5555.0
1890,2025-01-05,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,4886.0,39.0,23-08-2025,03-08-2025,186,Sufficient Inventory,7265,30,1170.0,7265,-6095.0,585.0,-5510.0
1891,2025-01-06,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,4703.0,42.0,09-08-2025,20-07-2025,172,Sufficient Inventory,7265,30,1260.0,7265,-6005.0,630.0,-5375.0
1892,2025-01-07,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,4642.0,43.0,05-08-2025,16-07-2025,168,Sufficient Inventory,7265,30,1290.0,7265,-5975.0,645.0,-5330.0
1893,2025-01-08,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,4642.0,43.0,05-08-2025,16-07-2025,168,Sufficient Inventory,7265,30,1290.0,7265,-5975.0,645.0,-5330.0
1894,2025-01-09,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,4703.0,42.0,09-08-2025,20-07-2025,172,Sufficient Inventory,7265,30,1260.0,7265,-6005.0,630.0,-5375.0
1895,2025-01-10,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,4825.0,40.0,18-08-2025,29-07-2025,181,Sufficient Inventory,7265,30,1200.0,7265,-6065.0,600.0,-5465.0
1896,2025-01-11,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,4886.0,39.0,23-08-2025,03-08-2025,186,Sufficient Inventory,7265,30,1170.0,7265,-6095.0,585.0,-5510.0
1897,2025-01-12,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,4947.0,38.0,28-08-2025,08-08-2025,191,Sufficient Inventory,7265,30,1140.0,7265,-6125.0,570.0,-5555.0
1898,2025-01-13,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,4947.0,38.0,28-08-2025,08-08-2025,191,Sufficient Inventory,7265,30,1140.0,7265,-6125.0,570.0,-5555.0
1899,2025-01-14,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,4764.0,41.0,14-08-2025,25-07-2025,177,Sufficient Inventory,7265,30,1230.0,7265,-6035.0,615.0,-5420.0
1900,2025-01-15,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,4581.0,44.0,02-08-2025,13-07-2025,165,Sufficient Inventory,7265,30,1320.0,7265,-5945.0,660.0,-5285.0
1901,2025-01-16,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,4520.0,45.0,29-07-2025,09-07-2025,161,Sufficient Inventory,7265,30,1350.0,7265,-5915.0,675.0,-5240.0
1902,2025-01-17,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,4581.0,44.0,02-08-2025,13-07-2025,165,Sufficient Inventory,7265,30,1320.0,7265,-5945.0,660.0,-5285.0
1903,2025-01-18,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,4642.0,43.0,05-08-2025,16-07-2025,168,Sufficient Inventory,7265,30,1290.0,7265,-5975.0,645.0,-5330.0
1904,2025-01-19,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,4642.0,43.0,05-08-2025,16-07-2025,168,Sufficient Inventory,7265,30,1290.0,7265,-5975.0,645.0,-5330.0
1905,2025-01-20,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,4825.0,40.0,18-08-2025,29-07-2025,181,Sufficient Inventory,7265,30,1200.0,7265,-6065.0,600.0,-5465.0
1906,2025-01-21,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,5008.0,37.0,02-09-2025,13-08-2025,196,Sufficient Inventory,7265,30,1110.0,7265,-6155.0,555.0,-5600.0
1907,2025-01-22,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,4825.0,40.0,18-08-2025,29-07-2025,181,Sufficient Inventory,7265,30,1200.0,7265,-6065.0,600.0,-5465.0
1908,2025-01-23,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,4886.0,39.0,23-08-2025,03-08-2025,186,Sufficient Inventory,7265,30,1170.0,7265,-6095.0,585.0,-5510.0
1909,2025-01-24,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,4886.0,39.0,23-08-2025,03-08-2025,186,Sufficient Inventory,7265,30,1170.0,7265,-6095.0,585.0,-5510.0
1910,2025-01-25,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,4947.0,38.0,28-08-2025,08-08-2025,191,Sufficient Inventory,7265,30,1140.0,7265,-6125.0,570.0,-5555.0
1911,2025-01-26,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,4825.0,40.0,18-08-2025,29-07-2025,181,Sufficient Inventory,7265,30,1200.0,7265,-6065.0,600.0,-5465.0
1912,2025-01-27,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,4825.0,40.0,18-08-2025,29-07-2025,181,Sufficient Inventory,7265,30,1200.0,7265,-6065.0,600.0,-5465.0
1913,2025-01-28,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,4398.0,47.0,22-07-2025,02-07-2025,154,Sufficient Inventory,7265,30,1410.0,7265,-5855.0,705.0,-5150.0
1914,2025-01-29,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,4520.0,45.0,29-07-2025,09-07-2025,161,Sufficient Inventory,7265,30,1350.0,7265,-5915.0,675.0,-5240.0
1915,2025-01-30,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,4398.0,47.0,22-07-2025,02-07-2025,154,Sufficient Inventory,7265,30,1410.0,7265,-5855.0,705.0,-5150.0
1916,2025-01-31,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,4398.0,47.0,22-07-2025,02-07-2025,154,Sufficient Inventory,7265,30,1410.0,7265,-5855.0,705.0,-5150.0
1917,2025-02-01,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,4398.0,47.0,22-07-2025,02-07-2025,154,Sufficient Inventory,7265,30,1410.0,7265,-5855.0,705.0,-5150.0
1918,2025-02-02,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,4764.0,41.0,14-08-2025,25-07-2025,177,Sufficient Inventory,7265,30,1230.0,7265,-6035.0,615.0,-5420.0
1919,2025-02-03,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,4764.0,41.0,14-08-2025,25-07-2025,177,Sufficient Inventory,7265,30,1230.0,7265,-6035.0,615.0,-5420.0
1920,2025-02-04,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,4764.0,41.0,14-08-2025,25-07-2025,177,Sufficient Inventory,7265,30,1230.0,7265,-6035.0,615.0,-5420.0
1921,2025-02-05,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,4764.0,41.0,14-08-2025,25-07-2025,177,Sufficient Inventory,7265,30,1230.0,7265,-6035.0,615.0,-5420.0
1922,2025-02-06,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,4764.0,41.0,14-08-2025,25-07-2025,177,Sufficient Inventory,7265,30,1230.0,7265,-6035.0,615.0,-5420.0
1923,2025-02-07,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,4703.0,42.0,09-08-2025,20-07-2025,172,Sufficient Inventory,7265,30,1260.0,7265,-6005.0,630.0,-5375.0
1924,2025-02-08,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,4398.0,47.0,22-07-2025,02-07-2025,154,Sufficient Inventory,7265,30,1410.0,7265,-5855.0,705.0,-5150.0
1925,2025-02-09,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,4459.0,46.0,25-07-2025,05-07-2025,157,Sufficient Inventory,7265,30,1380.0,7265,-5885.0,690.0,-5195.0
1926,2025-02-10,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,4581.0,44.0,02-08-2025,13-07-2025,165,Sufficient Inventory,7265,30,1320.0,7265,-5945.0,660.0,-5285.0
1927,2025-02-11,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,4703.0,42.0,09-08-2025,20-07-2025,172,Sufficient Inventory,7265,30,1260.0,7265,-6005.0,630.0,-5375.0
1928,2025-02-12,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,4825.0,40.0,18-08-2025,29-07-2025,181,Sufficient Inventory,7265,30,1200.0,7265,-6065.0,600.0,-5465.0
1929,2025-02-13,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,5069.0,36.0,07-09-2025,18-08-2025,201,Sufficient Inventory,7265,30,1080.0,7265,-6185.0,540.0,-5645.0
1930,2025-02-14,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,4886.0,39.0,23-08-2025,03-08-2025,186,Sufficient Inventory,7265,30,1170.0,7265,-6095.0,585.0,-5510.0
1931,2025-02-15,B09W28G7L3,SIVA Lemongrass Oil 4 Oz,4880,4764.0,41.0,14-08-2025,25-07-2025,177,Sufficient Inventory,7265,30,1230.0,7265,-6035.0,615.0,-5420.0
1932,2024-10-01,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,7031.0,26.0,15-01-2026,26-12-2025,331,Sufficient Inventory,8617,30,780.0,8617,-7837.0,390.0,-7447.0
1933,2024-10-02,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,7092.0,25.0,28-01-2026,08-01-2026,344,Sufficient Inventory,8617,30,750.0,8617,-7867.0,375.0,-7492.0
1934,2024-10-03,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,7031.0,26.0,15-01-2026,26-12-2025,331,Sufficient Inventory,8617,30,780.0,8617,-7837.0,390.0,-7447.0
1935,2024-10-04,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,6787.0,30.0,02-12-2025,12-11-2025,287,Sufficient Inventory,8617,30,900.0,8617,-7717.0,450.0,-7267.0
1936,2024-10-05,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,6787.0,30.0,02-12-2025,12-11-2025,287,Sufficient Inventory,8617,30,900.0,8617,-7717.0,450.0,-7267.0
1937,2024-10-06,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,6604.0,33.0,06-11-2025,17-10-2025,261,Sufficient Inventory,8617,30,990.0,8617,-7627.0,495.0,-7132.0
1938,2024-10-07,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,6543.0,34.0,29-10-2025,09-10-2025,253,Sufficient Inventory,8617,30,1020.0,8617,-7597.0,510.0,-7087.0
1939,2024-10-08,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,5872.0,45.0,28-08-2025,08-08-2025,191,Sufficient Inventory,8617,30,1350.0,8617,-7267.0,675.0,-6592.0
1940,2024-10-09,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,5750.0,47.0,20-08-2025,31-07-2025,183,Sufficient Inventory,8617,30,1410.0,8617,-7207.0,705.0,-6502.0
1941,2024-10-10,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,5811.0,46.0,24-08-2025,04-08-2025,187,Sufficient Inventory,8617,30,1380.0,8617,-7237.0,690.0,-6547.0
1942,2024-10-11,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,5994.0,43.0,06-09-2025,17-08-2025,200,Sufficient Inventory,8617,30,1290.0,8617,-7327.0,645.0,-6682.0
1943,2024-10-12,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,6116.0,41.0,16-09-2025,27-08-2025,210,Sufficient Inventory,8617,30,1230.0,8617,-7387.0,615.0,-6772.0
1944,2024-10-13,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,6848.0,29.0,12-12-2025,22-11-2025,297,Sufficient Inventory,8617,30,870.0,8617,-7747.0,435.0,-7312.0
1945,2024-10-14,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,7092.0,25.0,28-01-2026,08-01-2026,344,Sufficient Inventory,8617,30,750.0,8617,-7867.0,375.0,-7492.0
1946,2024-10-15,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,7092.0,25.0,28-01-2026,08-01-2026,344,Sufficient Inventory,8617,30,750.0,8617,-7867.0,375.0,-7492.0
1947,2024-10-16,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,7153.0,24.0,12-02-2026,23-01-2026,359,Sufficient Inventory,8617,30,720.0,8617,-7897.0,360.0,-7537.0
1948,2024-10-17,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,7214.0,23.0,27-02-2026,07-02-2026,374,Sufficient Inventory,8617,30,690.0,8617,-7927.0,345.0,-7582.0
1949,2024-10-18,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,7153.0,24.0,12-02-2026,23-01-2026,359,Sufficient Inventory,8617,30,720.0,8617,-7897.0,360.0,-7537.0
1950,2024-10-19,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,7275.0,22.0,16-03-2026,24-02-2026,391,Sufficient Inventory,8617,30,660.0,8617,-7957.0,330.0,-7627.0
1951,2024-10-20,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,7153.0,24.0,12-02-2026,23-01-2026,359,Sufficient Inventory,8617,30,720.0,8617,-7897.0,360.0,-7537.0
1952,2024-10-21,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,7153.0,24.0,12-02-2026,23-01-2026,359,Sufficient Inventory,8617,30,720.0,8617,-7897.0,360.0,-7537.0
1953,2024-10-22,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,7214.0,23.0,27-02-2026,07-02-2026,374,Sufficient Inventory,8617,30,690.0,8617,-7927.0,345.0,-7582.0
1954,2024-10-23,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,7214.0,23.0,27-02-2026,07-02-2026,374,Sufficient Inventory,8617,30,690.0,8617,-7927.0,345.0,-7582.0
1955,2024-10-24,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,7092.0,25.0,28-01-2026,08-01-2026,344,Sufficient Inventory,8617,30,750.0,8617,-7867.0,375.0,-7492.0
1956,2024-10-25,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,7214.0,23.0,27-02-2026,07-02-2026,374,Sufficient Inventory,8617,30,690.0,8617,-7927.0,345.0,-7582.0
1957,2024-10-26,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,7153.0,24.0,12-02-2026,23-01-2026,359,Sufficient Inventory,8617,30,720.0,8617,-7897.0,360.0,-7537.0
1958,2024-10-27,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,6848.0,29.0,12-12-2025,22-11-2025,297,Sufficient Inventory,8617,30,870.0,8617,-7747.0,435.0,-7312.0
1959,2024-10-28,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,6970.0,27.0,03-01-2026,14-12-2025,319,Sufficient Inventory,8617,30,810.0,8617,-7807.0,405.0,-7402.0
1960,2024-10-29,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,6970.0,27.0,03-01-2026,14-12-2025,319,Sufficient Inventory,8617,30,810.0,8617,-7807.0,405.0,-7402.0
1961,2024-10-30,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,7031.0,26.0,15-01-2026,26-12-2025,331,Sufficient Inventory,8617,30,780.0,8617,-7837.0,390.0,-7447.0
1962,2024-10-31,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,7031.0,26.0,15-01-2026,26-12-2025,331,Sufficient Inventory,8617,30,780.0,8617,-7837.0,390.0,-7447.0
1963,2024-11-01,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,7214.0,23.0,27-02-2026,07-02-2026,374,Sufficient Inventory,8617,30,690.0,8617,-7927.0,345.0,-7582.0
1964,2024-11-02,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,7275.0,22.0,16-03-2026,24-02-2026,391,Sufficient Inventory,8617,30,660.0,8617,-7957.0,330.0,-7627.0
1965,2024-11-03,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,7275.0,22.0,16-03-2026,24-02-2026,391,Sufficient Inventory,8617,30,660.0,8617,-7957.0,330.0,-7627.0
1966,2024-11-04,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,7092.0,25.0,28-01-2026,08-01-2026,344,Sufficient Inventory,8617,30,750.0,8617,-7867.0,375.0,-7492.0
1967,2024-11-05,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,7214.0,23.0,27-02-2026,07-02-2026,374,Sufficient Inventory,8617,30,690.0,8617,-7927.0,345.0,-7582.0
1968,2024-11-06,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,7214.0,23.0,27-02-2026,07-02-2026,374,Sufficient Inventory,8617,30,690.0,8617,-7927.0,345.0,-7582.0
1969,2024-11-07,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,6909.0,28.0,22-12-2025,02-12-2025,307,Sufficient Inventory,8617,30,840.0,8617,-7777.0,420.0,-7357.0
1970,2024-11-08,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,6970.0,27.0,03-01-2026,14-12-2025,319,Sufficient Inventory,8617,30,810.0,8617,-7807.0,405.0,-7402.0
1971,2024-11-09,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,7031.0,26.0,15-01-2026,26-12-2025,331,Sufficient Inventory,8617,30,780.0,8617,-7837.0,390.0,-7447.0
1972,2024-11-10,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,6909.0,28.0,22-12-2025,02-12-2025,307,Sufficient Inventory,8617,30,840.0,8617,-7777.0,420.0,-7357.0
1973,2024-11-11,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,6665.0,32.0,14-11-2025,25-10-2025,269,Sufficient Inventory,8617,30,960.0,8617,-7657.0,480.0,-7177.0
1974,2024-11-12,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,6665.0,32.0,14-11-2025,25-10-2025,269,Sufficient Inventory,8617,30,960.0,8617,-7657.0,480.0,-7177.0
1975,2024-11-13,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,6177.0,40.0,21-09-2025,01-09-2025,215,Sufficient Inventory,8617,30,1200.0,8617,-7417.0,600.0,-6817.0
1976,2024-11-14,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,6238.0,39.0,26-09-2025,06-09-2025,220,Sufficient Inventory,8617,30,1170.0,8617,-7447.0,585.0,-6862.0
1977,2024-11-15,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,6116.0,41.0,16-09-2025,27-08-2025,210,Sufficient Inventory,8617,30,1230.0,8617,-7387.0,615.0,-6772.0
1978,2024-11-16,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,6177.0,40.0,21-09-2025,01-09-2025,215,Sufficient Inventory,8617,30,1200.0,8617,-7417.0,600.0,-6817.0
1979,2024-11-17,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,6177.0,40.0,21-09-2025,01-09-2025,215,Sufficient Inventory,8617,30,1200.0,8617,-7417.0,600.0,-6817.0
1980,2024-11-18,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,6604.0,33.0,06-11-2025,17-10-2025,261,Sufficient Inventory,8617,30,990.0,8617,-7627.0,495.0,-7132.0
1981,2024-11-19,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,6543.0,34.0,29-10-2025,09-10-2025,253,Sufficient Inventory,8617,30,1020.0,8617,-7597.0,510.0,-7087.0
1982,2024-11-20,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,6787.0,30.0,02-12-2025,12-11-2025,287,Sufficient Inventory,8617,30,900.0,8617,-7717.0,450.0,-7267.0
1983,2024-11-21,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,6970.0,27.0,03-01-2026,14-12-2025,319,Sufficient Inventory,8617,30,810.0,8617,-7807.0,405.0,-7402.0
1984,2024-11-22,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,6909.0,28.0,22-12-2025,02-12-2025,307,Sufficient Inventory,8617,30,840.0,8617,-7777.0,420.0,-7357.0
1985,2024-11-23,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,7092.0,25.0,28-01-2026,08-01-2026,344,Sufficient Inventory,8617,30,750.0,8617,-7867.0,375.0,-7492.0
1986,2024-11-24,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,6848.0,29.0,12-12-2025,22-11-2025,297,Sufficient Inventory,8617,30,870.0,8617,-7747.0,435.0,-7312.0
1987,2024-11-25,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,6665.0,32.0,14-11-2025,25-10-2025,269,Sufficient Inventory,8617,30,960.0,8617,-7657.0,480.0,-7177.0
1988,2024-11-26,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,6604.0,33.0,06-11-2025,17-10-2025,261,Sufficient Inventory,8617,30,990.0,8617,-7627.0,495.0,-7132.0
1989,2024-11-27,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,6482.0,35.0,22-10-2025,02-10-2025,246,Sufficient Inventory,8617,30,1050.0,8617,-7567.0,525.0,-7042.0
1990,2024-11-28,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,6238.0,39.0,26-09-2025,06-09-2025,220,Sufficient Inventory,8617,30,1170.0,8617,-7447.0,585.0,-6862.0
1991,2024-11-29,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,5750.0,47.0,20-08-2025,31-07-2025,183,Sufficient Inventory,8617,30,1410.0,8617,-7207.0,705.0,-6502.0
1992,2024-11-30,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,5628.0,49.0,12-08-2025,23-07-2025,175,Sufficient Inventory,8617,30,1470.0,8617,-7147.0,735.0,-6412.0
1993,2024-12-01,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,5506.0,51.0,05-08-2025,16-07-2025,168,Sufficient Inventory,8617,30,1530.0,8617,-7087.0,765.0,-6322.0
1994,2024-12-02,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,5201.0,56.0,21-07-2025,01-07-2025,153,Sufficient Inventory,8617,30,1680.0,8617,-6937.0,840.0,-6097.0
1995,2024-12-03,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,5445.0,52.0,02-08-2025,13-07-2025,165,Sufficient Inventory,8617,30,1560.0,8617,-7057.0,780.0,-6277.0
1996,2024-12-04,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,6055.0,42.0,11-09-2025,22-08-2025,205,Sufficient Inventory,8617,30,1260.0,8617,-7357.0,630.0,-6727.0
1997,2024-12-05,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,6421.0,36.0,15-10-2025,25-09-2025,239,Sufficient Inventory,8617,30,1080.0,8617,-7537.0,540.0,-6997.0
1998,2024-12-06,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,6421.0,36.0,15-10-2025,25-09-2025,239,Sufficient Inventory,8617,30,1080.0,8617,-7537.0,540.0,-6997.0
1999,2024-12-07,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,6787.0,30.0,02-12-2025,12-11-2025,287,Sufficient Inventory,8617,30,900.0,8617,-7717.0,450.0,-7267.0
2000,2024-12-08,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,5811.0,46.0,24-08-2025,04-08-2025,187,Sufficient Inventory,8617,30,1380.0,8617,-7237.0,690.0,-6547.0
2001,2024-12-09,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,4286.0,71.0,19-06-2025,30-05-2025,121,Sufficient Inventory,8617,30,2130.0,8617,-6487.0,1065.0,-5422.0
2002,2024-12-10,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,2700.0,97.0,17-05-2025,27-04-2025,88,Planned to send in Next Sea Shipment,8617,30,2910.0,8617,-5707.0,1455.0,-4252.0
2003,2024-12-11,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,1419.0,118.0,02-05-2025,12-04-2025,73,Sea Shipment,8617,30,3540.0,8617,-5077.0,1770.0,-3307.0
2004,2024-12-12,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,687.0,130.0,25-04-2025,05-04-2025,66,Sea Shipment,8617,30,3900.0,8617,-4717.0,1950.0,-2767.0
2005,2024-12-13,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,687.0,130.0,25-04-2025,05-04-2025,66,Sea Shipment,8617,30,3900.0,8617,-4717.0,1950.0,-2767.0
2006,2024-12-14,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,1602.0,115.0,03-05-2025,13-04-2025,74,Sea Shipment,8617,30,3450.0,8617,-5167.0,1725.0,-3442.0
2007,2024-12-15,B07Q4TD8RS,SVA Bhringraj Oil 4 Oz,1728,2517.0,100.0,15-05-2025,25-04-2025,86,Planned to send in Next Sea Shipment,8617,30,3000.0,8617,-5617.0,1500.0,-4117.0
